# 42549,-0.36694,0.35251763,0.41608346,0.8705007
67230	-0.016011344	0.62831855	Wichita, KS
60189	0.10200187	0.7056658	Wheaton, IL
60612	0.107096374	0.7068254	Chicago, IL
61486	0.07058023	0.6920941	Viola, IL
47833	0.1202125	0.66347003	Bowling Green, IN
48064	0.16912147	0.72969913	Casco, MI
48301	0.1620336	0.7246964	Bloomfield Hills, MI
15005	0.20642185	0.697521	Baden, PA
15204	0.20885754	0.69461143	Pittsburgh, PA
18962	0.27116168	0.7048253	Silverdale, PA
19128	0.27295873	0.69968486	Philadelphia, PA
17406	0.25528154	0.69523585	York, PA
23483	0.27722248	0.66281843	Wattsville, VA
28551	0.2556217	0.61115825	La Grange, NC
12722	0.27242035	0.7298703	Burlingham, NY
12769	0.27671084	0.7296344	Phillipsport, NY
45826	0.14933386	0.6855223	Chickasaw, OH
48732	0.15291514	0.74224615	Essexville, MI
48736	0.15552141	0.7406144	Gilford, MI
40046	0.14689851	0.64263725	Mount Eden, KY
42273	0.1254277	0.62566614	Rochester, KY
43015	0.17007586	0.68584025	Delaware, OH
53218	0.101336814	0.7280189	Milwaukee, WI
53572	0.079466484	0.7241621	Mount Horeb, WI
55025	0.036928307	0.76217175	Forest Lake, MN
36561	0.12678419	0.5039418	Orange Beach, AL
39474	0.090814546	0.52425313	Prentiss, MS
57736	-0.079788774	0.7479619	Elm Springs, SD
34958	0.24503106	0.46556926	Jensen Beach, FL
36261	0.15090823	0.5665308	Edwardsville, AL
49344	0.13276376	0.7218528	Shelbyville, MI
38949	0.09385924	0.5696069	Paris, MS
46783	0.13898812	0.69387865	Roanoke, IN
47802	0.11478041	0.66355073	Terre Haute, IN
48655	0.14942563	0.736344	Saint Charles, MI
49120	0.12578523	0.7076781	Niles, MI
44319	0.18832988	0.7008525	Akron, OH
44406	0.19810142	0.70308244	Canfield, OH
45441	0.15557331	0.6742598	Dayton, OH
46229	0.13297178	0.6724515	Indianapolis, IN
56728	-0.0111013735	0.82268536	Hallock, MN
57452	-0.04747263	0.76739204	Java, SD
41129	0.18075825	0.6529026	Catlettsburg, KY
49415	0.12477004	0.73066986	Fruitport, MI
39156	0.0763627	0.539536	Redwood, MS
39215	0.08216223	0.5361104	Jackson, MS
40269	0.13995974	0.6447387	Louisville, KY
03441	0.2969679	0.75513816	Ashuelot, NH
04667	0.35102528	0.8101686	Perry, ME
05257	0.28631353	0.75512576	North Bennington, VT
01068	0.3037253	0.74886453	Oakham, MA
02702	0.31840727	0.74259305	Assonet, MA
93275	-0.31449905	0.6411259	Tulare, CA
94643	-0.35019687	0.6762166	Oakland, CA
94949	-0.35649106	0.68501484	Novato, CA
90296	-0.31816804	0.59709644	Playa Del Rey, CA
97258	-0.318137	0.8113986	Portland, OR
97834	-0.25869766	0.78432167	Halfway, OR
85029	-0.23158078	0.5759866	Phoenix, AZ
77377	0.008559429	0.49034083	Tomball, TX
95209	-0.34092978	0.6801522	Stockton, CA
95231	-0.3407969	0.67732537	French Camp, CA
95314	-0.32227018	0.67516875	Dardanelle, CA
95986	-0.32774284	0.7004113	Washington, CA
78931	-0.00473859	0.4905901	Bleiblerville, TX
79024	-0.060220376	0.60770154	Darrouzett, TX
79168	-0.083074816	0.59059286	Amarillo, TX
79356	-0.07791767	0.5522913	Post, TX
80207	-0.11839533	0.67036295	Denver, CO
87412	-0.15878823	0.62017155	Blanco, NM
88132	-0.10284761	0.5658716	Rogers, NM
88346	-0.13831808	0.55876124	Ruidoso Downs, NM
91046	-0.31816804	0.59709644	Verdugo City, CA
12974	0.27913225	0.77332246	Port Henry, NY
14041	0.21668737	0.73086524	Dayton, NY
04083	0.31396443	0.7718582	Springvale, ME
06028	0.29888552	0.7387376	East Windsor Hill, CT
06132	0.2977237	0.7372235	Hartford, CT
